Frame not received: Unknown Frame: size=16088, net_delay=None, decode_delay=None, encode_delay=14, total_delay=None, md5=dd2077a685f20124e781b2e1dc74c755
Unknown Frame: size=1290, net_delay=187, decode_delay=2, encode_delay=6, total_delay=195, md5=e6eb0111423f3072b8f34151bab972f5
Unknown Frame: size=6050, net_delay=185, decode_delay=2, encode_delay=7, total_delay=194, md5=7a866237f925f6adbfe2de65c342e7a3
Unknown Frame: size=14012, net_delay=184, decode_delay=2, encode_delay=8, total_delay=194, md5=455ef1db1812bfebd4307b69a7306eb0
Unknown Frame: size=1363, net_delay=186, decode_delay=1, encode_delay=7, total_delay=194, md5=02f17f46988372494de81583f0f30677
Unknown Frame: size=11427, net_delay=186, decode_delay=2, encode_delay=8, total_delay=196, md5=9538b95c6459259aa4350c776888efd4
Unknown Frame: size=27549, net_delay=179, decode_delay=3, encode_delay=14, total_delay=196, md5=c3f8f9b2e2e23fc05348133352b3a43a
Unknown Frame: size=11660, net_delay=183, decode_delay=2, encode_delay=10, total_delay=195, md5=78c9167fe97f1ba588749170bc403ef6
Unknown Frame: size=5996, net_delay=185, decode_delay=2, encode_delay=9, total_delay=196, md5=32ceff1a92fc7ff68ad6d328870e9021
Unknown Frame: size=8588, net_delay=183, decode_delay=2, encode_delay=9, total_delay=194, md5=a640b08de2ec1c39687db298048f0f4a
Unknown Frame: size=14084, net_delay=181, decode_delay=2, encode_delay=11, total_delay=194, md5=afe15f24411395a440bfb9862eae9fea
Unknown Frame: size=13513, net_delay=182, decode_delay=3, encode_delay=10, total_delay=195, md5=604e24c24c98841cbf27d97b053daa77
Unknown Frame: size=9590, net_delay=185, decode_delay=2, encode_delay=9, total_delay=196, md5=1461a431e3dc679be73a61bad051c746
Unknown Frame: size=14216, net_delay=183, decode_delay=3, encode_delay=10, total_delay=196, md5=f60bf47f585af69d164183a827bf378d
Unknown Frame: size=13376, net_delay=186, decode_delay=2, encode_delay=8, total_delay=196, md5=bbf4ec54562d83845c407578d00727f0
Unknown Frame: size=15438, net_delay=181, decode_delay=2, encode_delay=11, total_delay=194, md5=ef915b2bcc7a3dc1d7fb8ad7b5d69421
Unknown Frame: size=13938, net_delay=181, decode_delay=2, encode_delay=10, total_delay=193, md5=136bf18df3733860a5a61061e1a7fe6c
Unknown Frame: size=3567, net_delay=179, decode_delay=1, encode_delay=12, total_delay=192, md5=d67dc3de0a333b914b11bd3c10df8e78
Unknown Frame: size=16640, net_delay=183, decode_delay=2, encode_delay=10, total_delay=195, md5=88f2096019fe80bf02e96b065779b625
Unknown Frame: size=12723, net_delay=176, decode_delay=2, encode_delay=16, total_delay=194, md5=3ea60d473d2b869b1be26c487bd3e96d
Unknown Frame: size=12214, net_delay=181, decode_delay=3, encode_delay=10, total_delay=194, md5=108351f1f2c31d924cba840655fef88c
Unknown Frame: size=11085, net_delay=181, decode_delay=2, encode_delay=10, total_delay=193, md5=5cb952cf94180758a4f773977675c83a
Unknown Frame: size=13657, net_delay=181, decode_delay=3, encode_delay=10, total_delay=194, md5=e5cf808259334f078b7fb6aa7e7f2226
Unknown Frame: size=13300, net_delay=181, decode_delay=3, encode_delay=10, total_delay=194, md5=bc41e036eb770f6d05957cab81172bbc
Unknown Frame: size=12226, net_delay=183, decode_delay=2, encode_delay=9, total_delay=194, md5=081f56cee36812791fb4b2b41f5516dd
Unknown Frame: size=9641, net_delay=182, decode_delay=2, encode_delay=8, total_delay=192, md5=6a595c313b8776a82c41e2308735520b
Unknown Frame: size=14669, net_delay=179, decode_delay=2, encode_delay=11, total_delay=192, md5=e5fea95b87c51ea492e94729c1751f22
Unknown Frame: size=11199, net_delay=182, decode_delay=2, encode_delay=9, total_delay=193, md5=f38f18b84f73e94dc52c73d4f57ae0b7
Unknown Frame: size=17450, net_delay=181, decode_delay=3, encode_delay=10, total_delay=194, md5=316d464cc397b94c8059d59d1246b00d
Unknown Frame: size=12526, net_delay=181, decode_delay=2, encode_delay=9, total_delay=192, md5=6132582645f3bd5024905e14cb47fb97
Unknown Frame: size=17790, net_delay=179, decode_delay=3, encode_delay=10, total_delay=192, md5=11e9c9a5a4e7ec7cab709345e00569c8
Unknown Frame: size=10393, net_delay=181, decode_delay=2, encode_delay=8, total_delay=191, md5=a69cb7362e5ff340a7280ff7d140459d
Unknown Frame: size=16529, net_delay=179, decode_delay=2, encode_delay=10, total_delay=191, md5=f5a91700853b01c00498d2265dd2e467
Unknown Frame: size=9061, net_delay=181, decode_delay=3, encode_delay=9, total_delay=193, md5=3f4c8855b0dbc871059e65a84a9c7663
Unknown Frame: size=12356, net_delay=180, decode_delay=3, encode_delay=10, total_delay=193, md5=c3fb362fd9409a420932f5878fcaf656
Unknown Frame: size=15342, net_delay=180, decode_delay=2, encode_delay=10, total_delay=192, md5=0a3ee42c5e9797287d2a0c4dae412d69
Unknown Frame: size=8022, net_delay=181, decode_delay=2, encode_delay=7, total_delay=190, md5=1eff34b1d25d424adf8a71fd3c64aad6
Unknown Frame: size=16736, net_delay=178, decode_delay=2, encode_delay=10, total_delay=190, md5=8ea07752e5a2ec0d409f7cc7de16d81d
Unknown Frame: size=15618, net_delay=178, decode_delay=2, encode_delay=10, total_delay=190, md5=a9eb43e30bbfd9722e5cd3b75f696770
Unknown Frame: size=9984, net_delay=179, decode_delay=2, encode_delay=9, total_delay=190, md5=573f5268cf5a9afe39c7c12865a09ce2
Unknown Frame: size=11925, net_delay=179, decode_delay=2, encode_delay=10, total_delay=191, md5=299c47460acefaf7ad344411332f5237
Unknown Frame: size=7505, net_delay=179, decode_delay=2, encode_delay=9, total_delay=190, md5=14127c51d12f959f1201a02bfc865f83
Unknown Frame: size=11158, net_delay=177, decode_delay=2, encode_delay=10, total_delay=189, md5=0033f4ddea2d009e348fbcb6d49caffa
Unknown Frame: size=8395, net_delay=178, decode_delay=2, encode_delay=9, total_delay=189, md5=38cfd9af22f7fa6f1b37a92b97dea44a
Unknown Frame: size=9007, net_delay=178, decode_delay=2, encode_delay=9, total_delay=189, md5=28c8bf471802ae08cddd0ef09addb33a
Unknown Frame: size=9472, net_delay=178, decode_delay=2, encode_delay=9, total_delay=189, md5=4af86022e06fdb0cac6c10d8fd3a821b
Unknown Frame: size=12848, net_delay=178, decode_delay=2, encode_delay=10, total_delay=190, md5=78ae03b2c6684147633511ad150e2873
Unknown Frame: size=11766, net_delay=177, decode_delay=2, encode_delay=10, total_delay=189, md5=cd93e6ae490537c03f566e01a826b239
Unknown Frame: size=12381, net_delay=178, decode_delay=2, encode_delay=10, total_delay=190, md5=9fef3fe5cfcc583fec7a9f5b3108bb1d
Unknown Frame: size=16202, net_delay=178, decode_delay=2, encode_delay=10, total_delay=190, md5=af4aab72ca9aabcfd81408453b761da3
Unknown Frame: size=17722, net_delay=177, decode_delay=2, encode_delay=10, total_delay=189, md5=35af81fa7b091522589a66d9c51ed14e
Unknown Frame: size=12935, net_delay=177, decode_delay=2, encode_delay=9, total_delay=188, md5=a8ccfebc5563b3d83373091d00d99175
Unknown Frame: size=21068, net_delay=175, decode_delay=2, encode_delay=11, total_delay=188, md5=e86f0d6c644237836038566f308b0bc8
Unknown Frame: size=17603, net_delay=177, decode_delay=2, encode_delay=11, total_delay=190, md5=141e619555ea26eb75fd12309f26ab70
Unknown Frame: size=14658, net_delay=176, decode_delay=2, encode_delay=10, total_delay=188, md5=8b4883d728903ebd4da0942c40ba1e77
Unknown Frame: size=16177, net_delay=176, decode_delay=2, encode_delay=10, total_delay=188, md5=ea1842b9629e2bb78fb28121498af57e
Unknown Frame: size=14722, net_delay=177, decode_delay=3, encode_delay=9, total_delay=189, md5=c8cd1fadf85e37afae286cb024d1629d
Unknown Frame: size=13453, net_delay=178, decode_delay=2, encode_delay=8, total_delay=188, md5=b82ae51e4ca86b077ecc48d7c2cac299
Unknown Frame: size=16126, net_delay=176, decode_delay=3, encode_delay=9, total_delay=188, md5=f29650420675f59dfddf38f3ff8049a0
Unknown Frame: size=12110, net_delay=177, decode_delay=3, encode_delay=8, total_delay=188, md5=6304c6f0c061f52b86010ad2cd973170
Unknown Frame: size=14703, net_delay=176, decode_delay=2, encode_delay=10, total_delay=188, md5=861ef8a27dde02fbf340d987fde17b35
Unknown Frame: size=9840, net_delay=177, decode_delay=1, encode_delay=8, total_delay=186, md5=892745b6ab10d3bd684187150cdaa88b
Unknown Frame: size=9643, net_delay=171, decode_delay=2, encode_delay=15, total_delay=188, md5=4a61d807379eb1f67d16e902bd8d2696
Unknown Frame: size=11592, net_delay=178, decode_delay=2, encode_delay=7, total_delay=187, md5=9d12609dafadeaf8d6d040a98dbbe3c6
Unknown Frame: size=24369, net_delay=175, decode_delay=3, encode_delay=9, total_delay=187, md5=26b6aafc5af519b0bb64bf05af8d3e02
Unknown Frame: size=12826, net_delay=175, decode_delay=2, encode_delay=8, total_delay=185, md5=cf6602d16f83f82d066357fc8b8b88b6
Unknown Frame: size=2516, net_delay=177, decode_delay=1, encode_delay=6, total_delay=184, md5=bb5d93f1e9d8a982162ce1bd06945911
Unknown Frame: size=9847, net_delay=176, decode_delay=2, encode_delay=7, total_delay=185, md5=8a69e68eb123e69a0c4cc3136da365e4
Unknown Frame: size=10040, net_delay=176, decode_delay=2, encode_delay=7, total_delay=185, md5=f45c429b7647a5f9e4133a31fd2770ee
Unknown Frame: size=13481, net_delay=176, decode_delay=2, encode_delay=8, total_delay=186, md5=5128f6854ea75a3e0d9d693135eed583
Unknown Frame: size=2518, net_delay=178, decode_delay=1, encode_delay=6, total_delay=185, md5=12e301371b54b3951d3c06b88c05fb89
Unknown Frame: size=13775, net_delay=177, decode_delay=2, encode_delay=8, total_delay=187, md5=fe9b6c9eec6e376b0f1617c944d8e58d
Unknown Frame: size=19207, net_delay=177, decode_delay=2, encode_delay=9, total_delay=188, md5=e4a017a5c56a2cb4fba6147931247d4b
Unknown Frame: size=18871, net_delay=175, decode_delay=3, encode_delay=9, total_delay=187, md5=af8c0e3b8612e1c70a1639190931eb74
Unknown Frame: size=13830, net_delay=176, decode_delay=2, encode_delay=8, total_delay=186, md5=b1f2df657efc48b281b72b40ef8583c6
Unknown Frame: size=5850, net_delay=176, decode_delay=2, encode_delay=7, total_delay=185, md5=fc0768bd79a0e5c94c2297240a7d8ccd
Unknown Frame: size=5369, net_delay=177, decode_delay=1, encode_delay=7, total_delay=185, md5=db4b84c805952b8788bfe2a2b2cb438a
Unknown Frame: size=12361, net_delay=178, decode_delay=1, encode_delay=7, total_delay=186, md5=2db887e3383a0e882a97316e8676299e
Unknown Frame: size=4786, net_delay=178, decode_delay=2, encode_delay=6, total_delay=186, md5=3d5832e0a55dcad32bca9c13c4f1e46a
Unknown Frame: size=5198, net_delay=177, decode_delay=2, encode_delay=6, total_delay=185, md5=90b6048f70c8b7efc0503643a9f1f9e5
Unknown Frame: size=5644, net_delay=177, decode_delay=1, encode_delay=6, total_delay=184, md5=c26cf9331883b06a7955ca4608a35aed
Unknown Frame: size=10359, net_delay=176, decode_delay=2, encode_delay=8, total_delay=186, md5=5c10829056a26e08fe229082afe38a12
Unknown Frame: size=5684, net_delay=176, decode_delay=1, encode_delay=7, total_delay=184, md5=bb388140b5edec1a34e0933307dc62c1
Unknown Frame: size=5769, net_delay=177, decode_delay=2, encode_delay=7, total_delay=186, md5=606cf9a5b9cd34d53e2ba923bc90e4c5
Unknown Frame: size=4532, net_delay=177, decode_delay=2, encode_delay=6, total_delay=185, md5=b0358be7c95b167824ef247cbce2f9bf
Unknown Frame: size=1992, net_delay=178, decode_delay=1, encode_delay=6, total_delay=185, md5=6490733696e0dfd8f15d4157815fa6c1
Unknown Frame: size=10501, net_delay=176, decode_delay=2, encode_delay=8, total_delay=186, md5=2d9f60e7501263746fb2142616757cdd
Unknown Frame: size=2418, net_delay=178, decode_delay=2, encode_delay=6, total_delay=186, md5=0288f8a8270b001c33d4be31a065b55f
Unknown Frame: size=15824, net_delay=174, decode_delay=3, encode_delay=9, total_delay=186, md5=957066fd8c1589db8bf4480c791438a2
Unknown Frame: size=19983, net_delay=175, decode_delay=2, encode_delay=10, total_delay=187, md5=b4ff3185d729c3e0f43bebc1b799768d
Unknown Frame: size=14367, net_delay=175, decode_delay=2, encode_delay=9, total_delay=186, md5=dbd066956c08d1e8e35da0d35b7839ab
Unknown Frame: size=12566, net_delay=174, decode_delay=2, encode_delay=11, total_delay=187, md5=e47494ca098621362fe1254a0eee413d
Unknown Frame: size=16433, net_delay=174, decode_delay=3, encode_delay=10, total_delay=187, md5=28e0c51d50b160ced3d2ae5caee8a82b
Unknown Frame: size=16722, net_delay=175, decode_delay=2, encode_delay=9, total_delay=186, md5=acb3844dfbd41bb837ed3e1c8bd7efa6
Unknown Frame: size=15315, net_delay=173, decode_delay=3, encode_delay=9, total_delay=185, md5=49f35dd6ae68ab3c3c6fd3b973db9cd3
Unknown Frame: size=20262, net_delay=172, decode_delay=2, encode_delay=10, total_delay=184, md5=3b1902c687c3b92be0ff689d09b542d7
Unknown Frame: size=13866, net_delay=174, decode_delay=2, encode_delay=8, total_delay=184, md5=c85516a3f8f03db18b689155f822bef7
Unknown Frame: size=19126, net_delay=172, decode_delay=3, encode_delay=10, total_delay=185, md5=7fd647929faab767a4439f75cc134fe3
Unknown Frame: size=16952, net_delay=173, decode_delay=3, encode_delay=9, total_delay=185, md5=6a083e947b857bb3b3786fb03326e327
Unknown Frame: size=16872, net_delay=174, decode_delay=3, encode_delay=8, total_delay=185, md5=891e788133ad17d1f950f872cbb561e9
Unknown Frame: size=11427, net_delay=173, decode_delay=2, encode_delay=9, total_delay=184, md5=5ccd5ae949e4693435cec65f3fe163e8
Unknown Frame: size=15613, net_delay=174, decode_delay=2, encode_delay=8, total_delay=184, md5=23f3839b7addac86ea44bd17d4098a3e
Unknown Frame: size=38395, net_delay=170, decode_delay=4, encode_delay=11, total_delay=185, md5=febcab3147b4f34d919d99619f518546
Unknown Frame: size=8160, net_delay=175, decode_delay=1, encode_delay=6, total_delay=182, md5=7c0c9ef0de3f4ecffd4f5ec26dd70ad1
Unknown Frame: size=16428, net_delay=173, decode_delay=2, encode_delay=10, total_delay=185, md5=0861dbb6e3daa32fd7fe3fe236302740
Unknown Frame: size=17549, net_delay=172, decode_delay=3, encode_delay=11, total_delay=186, md5=e06b61e60b6de66db21506944636262c
Unknown Frame: size=20846, net_delay=173, decode_delay=3, encode_delay=10, total_delay=186, md5=8d19c1ed0f2f57a0f8a14571000e5673
Unknown Frame: size=17299, net_delay=174, decode_delay=3, encode_delay=8, total_delay=185, md5=1318bba5665e6794835fc061b0d14dda
Unknown Frame: size=21603, net_delay=173, decode_delay=3, encode_delay=9, total_delay=185, md5=68567d08833c07c01f0c91d74cb11fd5
Unknown Frame: size=13281, net_delay=173, decode_delay=2, encode_delay=9, total_delay=184, md5=b64a3ee4c1745e6fb70707f06188be6b
Unknown Frame: size=18709, net_delay=173, decode_delay=2, encode_delay=9, total_delay=184, md5=230fc97b570089105aeac5d0632c492f
Unknown Frame: size=17925, net_delay=172, decode_delay=2, encode_delay=9, total_delay=183, md5=b4190b5b2580d221a0b3c7e9f973207b
Unknown Frame: size=15515, net_delay=173, decode_delay=2, encode_delay=8, total_delay=183, md5=38f00e108f835f67cb88f16155c06953
Unknown Frame: size=11963, net_delay=175, decode_delay=2, encode_delay=8, total_delay=185, md5=2c49a224fe1ff6914c0435054cbedf0f
Unknown Frame: size=23442, net_delay=172, decode_delay=3, encode_delay=10, total_delay=185, md5=87f5a3be68aa8d9ad97d1fe0cf1bd4d0
Unknown Frame: size=12547, net_delay=173, decode_delay=2, encode_delay=9, total_delay=184, md5=e1ba5f491f67d5ef0aa5af5d93c8ada9
Unknown Frame: size=19793, net_delay=172, decode_delay=3, encode_delay=10, total_delay=185, md5=5dd1534a84ae4f3b525cdd25eeccc3ce
Unknown Frame: size=16683, net_delay=174, decode_delay=2, encode_delay=9, total_delay=185, md5=1a29104141c9a35b9b81b5d86ef3b74c
Unknown Frame: size=17676, net_delay=172, decode_delay=3, encode_delay=10, total_delay=185, md5=d04b8e5c6fb933e105139ef78ad1e5a0
Unknown Frame: size=18717, net_delay=171, decode_delay=3, encode_delay=10, total_delay=184, md5=4ee88f98d552a8476617497ee3b78afd
Unknown Frame: size=13477, net_delay=173, decode_delay=2, encode_delay=8, total_delay=183, md5=47e9c2c2fee4bb8a419d4fb4c2bfcf4b
Unknown Frame: size=24687, net_delay=171, decode_delay=3, encode_delay=10, total_delay=184, md5=d2763ca8a8195c77d6b208de682add68
Unknown Frame: size=15557, net_delay=171, decode_delay=2, encode_delay=10, total_delay=183, md5=9e5603123a7eca08279939f2fc448088
Unknown Frame: size=16045, net_delay=171, decode_delay=3, encode_delay=10, total_delay=184, md5=95a4796e56ab06a09a2579754bc0256b
Unknown Frame: size=17134, net_delay=172, decode_delay=2, encode_delay=10, total_delay=184, md5=8e3dd3cc92c0afa239014b8eb96d7971
Unknown Frame: size=19553, net_delay=170, decode_delay=3, encode_delay=10, total_delay=183, md5=9bf13268f442993cc2f4141ebc976544
Unknown Frame: size=18205, net_delay=173, decode_delay=3, encode_delay=8, total_delay=184, md5=e5b5874713a7784ef9c7e83cd4d97ee2
Unknown Frame: size=38649, net_delay=169, decode_delay=4, encode_delay=12, total_delay=185, md5=86654da85c023f0e0b4890b3fea33f8e
Unknown Frame: size=17097, net_delay=171, decode_delay=2, encode_delay=10, total_delay=183, md5=9db9d352f31872306ee98c2d6cbbd502
Unknown Frame: size=16207, net_delay=173, decode_delay=3, encode_delay=9, total_delay=185, md5=663c85c50e10481589c2d5da20d16299
Unknown Frame: size=21072, net_delay=170, decode_delay=3, encode_delay=11, total_delay=184, md5=89f3bae2374367a2ef3081387d1e263f
Unknown Frame: size=16435, net_delay=171, decode_delay=2, encode_delay=10, total_delay=183, md5=399975683752956d16bdf4354a815e46
Unknown Frame: size=18149, net_delay=173, decode_delay=2, encode_delay=9, total_delay=184, md5=df3836f36ffa95ad8008d03db7e0ff45
Unknown Frame: size=20460, net_delay=172, decode_delay=3, encode_delay=10, total_delay=185, md5=4fedb12e1d615688c52c1e331063b69b
Unknown Frame: size=18947, net_delay=171, decode_delay=4, encode_delay=10, total_delay=185, md5=7a8b7b0e76c906f6a553fb985ac973f5
Unknown Frame: size=22075, net_delay=157, decode_delay=2, encode_delay=24, total_delay=183, md5=1f9a9ea7a26762d317263a11f70ad10d
Unknown Frame: size=19875, net_delay=170, decode_delay=3, encode_delay=10, total_delay=183, md5=2910ce32f14c55f4282a7de8461f5a03
Unknown Frame: size=18933, net_delay=169, decode_delay=3, encode_delay=10, total_delay=182, md5=3fc09b058aa799ece3be421f08ce2861
Unknown Frame: size=18034, net_delay=170, decode_delay=3, encode_delay=10, total_delay=183, md5=fc84f3a77d4b4035758e029b0d1e72d9
Unknown Frame: size=20129, net_delay=169, decode_delay=3, encode_delay=10, total_delay=182, md5=23813b41cc82cf17f79378bccfcee0bf
Unknown Frame: size=17793, net_delay=170, decode_delay=2, encode_delay=9, total_delay=181, md5=6d877867c0b29cdfea9eb0d0532ed8ad
Unknown Frame: size=19097, net_delay=170, decode_delay=3, encode_delay=9, total_delay=182, md5=2e72627b6e2a34f5157b00c4ac1c68dd
Unknown Frame: size=22154, net_delay=168, decode_delay=3, encode_delay=11, total_delay=182, md5=1e9f546f38c2f78a85c742b8bd8a06ac
Unknown Frame: size=21505, net_delay=167, decode_delay=3, encode_delay=11, total_delay=181, md5=a6759c6886c998078ac3dbdb365062f6
Unknown Frame: size=25878, net_delay=168, decode_delay=5, encode_delay=11, total_delay=184, md5=e294e0f4e8da7aa83b2ecec7828cf8f6
Unknown Frame: size=19828, net_delay=167, decode_delay=2, encode_delay=11, total_delay=180, md5=6923dbed9c9f7ac0c068037c07ad19cb
Unknown Frame: size=31869, net_delay=165, decode_delay=3, encode_delay=14, total_delay=182, md5=8e15972c0d71e6b89e70f20a300e49aa
Unknown Frame: size=33143, net_delay=165, decode_delay=3, encode_delay=14, total_delay=182, md5=1a17f1835e9ca5cd7017faf9f5948b1c
Unknown Frame: size=22794, net_delay=167, decode_delay=3, encode_delay=12, total_delay=182, md5=a09ce9a02cd63277e6e34cfe44b65ace
